id,sku,link-href,name,origin_price,discount_percent,discount_percent,img-src,rating,review_count,brand_name,specification
326830,0220042002733,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa,Laptop HP Pavilion X360 14 ek2024TU Core 5 120U/16GB/512GB/Touch/Pen/Win11 (9Z2V6PA),24.990.000₫,-6%,23.490.000₫,https://cdn.tgdd.vn/Products/Images/44/326830/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa-thumb-new-600x600.jpg,,,HP,24.990.000₫ Màn hình: 14"; Full HD (1920 x 1080); Cảm ứng CPU: Core 5; 120U; 1.4GHz Card: Intel Graphics Pin: 3-cell; 43Wh Khối lượng: 1.51 kg
318163,0220042002467,https://www.thegioididong.com/laptop/hp-victus-15-fa1139tx-i5-8y6w3pa,Laptop HP Gaming VICTUS 15 fa1139TX i5 12450H/16GB/512GB/4GB RTX2050/144Hz/Win11 (8Y6W3PA),24.590.000₫,-22%,18.990.000₫,https://cdn.tgdd.vn/Products/Images/44/318163/hp-victus-15-fa1139tx-i5-8y6w3pa-thumb-600x600.jpg,4,45,HP,Giá rẻ quá 24.590.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 144Hz CPU: i5; 12450H; 2GHz Card: RTX 2050 4GB Pin: 3-cell; 52.5Wh Khối lượng: 2.29 kg
323325,0220042002636,https://www.thegioididong.com/laptop/hp-240-g10-i5-9h2e4pt,Laptop HP 240 G10 i5 1335U/16GB/512GB/Win11 (9H2E4PT),19.590.000₫,-18%,15.990.000₫,https://cdn.tgdd.vn/Products/Images/44/323325/hp-240-g10-i5-9h2e4pt-thumb-600x600.jpg,,,HP,Giá rẻ quá Online giá rẻ quá 19.590.000₫ Màn hình: 14"; Full HD (1920 x 1080) CPU: i5; 1335U; 1.3GHz Card: Intel UHD Pin: 3-cell; 41Wh Khối lượng: 1.36 kg
313084,0220042002378,https://www.thegioididong.com/laptop/hp-15s-fq5229tu-i3-8u237pa?utm_flashsale=1,Laptop HP 15s fq5229TU i3 1215U/8GB/512GB/Win11 (8U237PA),13.690.000₫,-27%,9.990.000₫,https://cdn.tgdd.vn/Products/Images/44/313084/hp-15s-fq5229tu-i3-8u237pa-thumb-600x600.png,3.9,3921,HP,Giá rẻ quá Online giá rẻ quá 13.690.000₫ Màn hình: 15.6"; Full HD (1920 x 1080) CPU: i3; 1215U; 1.2GHz Card: Intel UHD Pin: 3-cell; 41Wh Khối lượng: 1.69 kg
327097,0220042002744,https://www.thegioididong.com/laptop/hp-15-fd1063tu-ultra-5-9z2y1pa,Laptop HP 15 fd1063TU Ultra 5 125H/16GB/512GB/Win11 (9Z2Y1PA),20.990.000₫,-11%,18.490.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327097/hp-15-fd1063tu-ultra-5-9z2y1pa-thumb-638624258101656316-600x600.jpg,,,HP,Tặng Office 20.990.000₫ Quà 990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080) CPU: Ultra 5; 125H; 1.2GHz Card: Intel Graphics Pin: 3-cell; 41Wh Khối lượng: 1.65 kg
285963,0220042002045,https://www.thegioididong.com/laptop/hp-240-g9-i5-6l1y2pa?utm_flashsale=1,Laptop HP 240 G9 i5 1235U/8GB/512GB/Win11 (6L1Y2PA),18.590.000₫,-22%,14.490.000₫,https://cdn.tgdd.vn/Products/Images/44/285963/hp-240-g9-i5-6l1y2pa-thumb-1-600x600.jpg,4.3,4355,HP,Giá rẻ quá Online giá rẻ quá 18.590.000₫ Màn hình: 14"; Full HD (1920 x 1080) CPU: i5; 1235U; 1.3GHz Card: Intel UHD Pin: 3-cell; 41Wh Khối lượng: 1.47 kg
305917,0220042002244,https://www.thegioididong.com/laptop/hp-15s-fq5147tu-i7-7c133pa?utm_flashsale=1,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),20.890.000₫,-23%,15.990.000₫,https://cdn.tgdd.vn/Products/Images/44/305917/hp-15s-fq5147tu-i7-7c133pa-thumb-600x600.jpg,4.2,4229,HP,Giá rẻ quá Online giá rẻ quá 20.890.000₫ Màn hình: 15.6"; Full HD (1920 x 1080) CPU: i7; 1255U; 1.7GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.69 kg
318165,0220042002466,https://www.thegioididong.com/laptop/hp-240-g8-i3-6l1a2pa,Laptop HP 240 G8 i3 1115G4/8GB/512GB/Win11 (6L1A2PA),12.790.000₫,-21%,9.990.000₫,https://cdn.tgdd.vn/Products/Images/44/318165/hp-240-g8-i3-6l1a2pa-glr-thumb-600x600.jpg,,,HP,Giá rẻ quá 12.790.000₫ Màn hình: 14"; Full HD (1920 x 1080) CPU: i3; 1115G4; 3GHz Card: Intel UHD Pin: 3-cell; 41Wh Khối lượng: 1.4 kg
311177,0220042002357,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3091tu-i7-8c5l2pa,Laptop HP Pavilion 15 eg3091TU i7 1355U/16GB/512GB/Win11 (8C5L2PA),25.290.000₫,-13%,21.890.000₫,https://cdn.tgdd.vn/Products/Images/44/311177/hp-pavilion-15-eg3091tu-i7-8c5l2pa-thumb-600x600.jpg,4.7,473,HP,Giá rẻ quá Online giá rẻ quá 25.290.000₫ Màn hình: 15.6"; Full HD (1920 x 1080) CPU: i7; 1355U; 1.7GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.69 kg
311114,0220042002358,https://www.thegioididong.com/laptop/hp-240-g9-i3-6l1x7pa?utm_flashsale=1,Laptop HP 240 G9 i3 1215U/8GB/256GB/Win11 (6L1X7PA),12.990.000₫,-26%,9.490.000₫,https://cdn.tgdd.vn/Products/Images/44/311114/hp-240-g9-i3-6l1x7pa-thumb-600x600.jpg,4.4,4422,HP,Giá rẻ quá Online giá rẻ quá 12.990.000₫ Màn hình: 14"; Full HD (1920 x 1080) CPU: i3; 1215U; 1.2GHz Card: Intel UHD Pin: 3-cell; 41Wh Khối lượng: 1.41 kg
321467,0220042002558,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa,Laptop HP Gaming VICTUS 15 fb1022AX R5 7535HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (94F19PA),25.490.000₫,-29%,17.990.000₫,https://cdn.tgdd.vn/Products/Images/44/321467/hp-victus-15-fb1022ax-r5-94f19pa-thumb-1-600x600.jpg,,,HP,Giá rẻ quá Online giá rẻ quá 25.490.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 144Hz CPU: Ryzen 5; 7535HS; 3.3GHz Card: RTX 2050 4GB Pin: 3-cell; 52.5Wh Khối lượng: 2.29 kg
326052,0220042002705,https://www.thegioididong.com/laptop/hp-15-fd1064tu-ultra-5-9z2y2pa?utm_flashsale=1,Laptop HP 15 fd1064TU Ultra 5 125H/16GB/512GB/Win11 (9Z2Y2PA),20.990.000₫,-19%,16.990.000₫,https://cdn.tgdd.vn/Products/Images/44/326052/hp-15-fd1064tu-ultra-5-9z2y2pa-thumb-1-600x600.jpg,,,HP,Tặng Office Online giá rẻ quá 20.990.000₫ Quà 990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080) CPU: Ultra 5; 125H; 1.2GHz Card: Intel Arc Graphics Pin: 3-cell; 41Wh Khối lượng: 1.65 kg
325242,0220042002663,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n5i5052w1,Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (N5I5052W1),16.990.000₫,,16.390.000₫,https://cdn.tgdd.vn/Products/Images/44/325242/dell-inspiron-15-3520-i5-n5i5052w1-thumb-600x600.jpg,,,Dell,Online giá rẻ quá 16.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.66 kg
321192,0220042002696,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-25p231,Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11,16.990.000₫,,16.490.000₫,https://cdn.tgdd.vn/Products/Images/44/321192/dell-inspiron-15-3520-i5-25p231-250424-020344-600x600.jpg,3.8,3818,Dell,16.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.9 kg
327980,0220042002780,https://www.thegioididong.com/laptop/dell-latitude-3440-i5-l3440i51235u16g512g,Laptop Dell Latitude 3440 i5 1235U/16GB/512GB/Win11 (L3440-I51235U-16G512G),18.990.000₫,-10%,16.990.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327980/dell-latitude-3440-i5-l3440i51235u16g512g-thumb-638622519854309572-600x600.jpg,,,Dell,Giá rẻ quá 18.990.000₫ Màn hình: 14"; Full HD (1920 x 1080) CPU: i5; 1235U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.54 kg
325247,0220042002667,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-p16wd,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/1TB/120Hz/OfficeHS/Win11 (P16WD),23.490.000₫,,22.490.000₫,https://cdn.tgdd.vn/Products/Images/44/325247/dell-inspiron-15-3530-i7-p16wd-thumb-600x600.jpg,,,Dell,23.490.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i7; 1355U Card: Intel Iris Xe Pin: 4-cell; 54Wh Khối lượng: 1.65 kg
328473,0220042002797,https://www.thegioididong.com/laptop/dell-vostro-3530-i5-80gg93,Laptop Dell Vostro 3530 i5 1335U/16GB/512GB/120Hz/OfficeHS/Win11 (80GG93),19.990.000₫,-8%,18.390.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328473/dell-vostro-3530-i5-80gg93-thumb-638666780240448607-600x600.jpg,,,Dell,Online giá rẻ quá 19.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1335U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.66 kg
327981,0220042002781,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n3530i5u165w11slu,Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (N3530-i5U165W11SLU),19.990.000₫,-7%,18.490.000₫,https://cdn.tgdd.vn/Products/Images/44/327981/dell-inspiron-15-3530-i5-n3530i5u165w11slu-thumb-600x600.jpg,,,Dell,19.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1334U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.66 kg
328946,0220042002811,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-71043888,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (71043888),22.390.000₫,,21.490.000₫,https://cdn.tgdd.vn/Products/Images/44/328946/dell-inspiron-15-3530-i7-71043888-thumb-600x600.jpg,,,Dell,22.390.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i7; 1355U; 1.7GHz Card: Intel Iris Xe Pin: 4-cell; 54Wh Khối lượng: 1.66 kg
328944,0220042002809,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-71043883,Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71043883),16.990.000₫,,16.490.000₫,https://cdn.tgdd.vn/Products/Images/44/328944/dell-inspiron-15-3520-i5-71043883-thumb-600x600.jpg,,,Dell,16.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.9 kg
326194,0220042002708,https://www.thegioididong.com/laptop/dell-vostro-3520-i5-71030559,Laptop Dell Vostro 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (71030559),16.990.000₫,,16.490.000₫,https://cdn.tgdd.vn/Products/Images/44/326194/dell-vostro-3520-i5-71030559-thumb-600x600.jpg,,,Dell,16.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.9 kg
303835,0220042002196,https://www.thegioididong.com/laptop/dell-vostro-15-3520-i5-5m2tt2,Laptop Dell Vostro 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (5M2TT2),,,15.490.000₫,https://cdn.tgdd.vn/Products/Images/44/303835/dell-vostro-15-3520-i5-5m2tt2-thumb-laptop-600x600.jpg,3.8,3820,Dell,Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel UHD Pin: 3-cell; 41Wh Khối lượng: 1.67 kg
327509,0220042002759,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n5i5340w1,Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (N5I5340W1),19.990.000₫,-12%,17.490.000₫,https://cdn.tgdd.vn/Products/Images/44/327509/dell-inspiron-15-3530-i5-n5i5340w1-new-thumb-600x600.jpg,,,Dell,Giá rẻ quá Online giá rẻ quá 19.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1334U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.66 kg
328474,0220042002798,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n5i7301w1,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/Office365/KYHD/Win11 (N5I7301W1),22.390.000₫,,21.490.000₫,https://cdn.tgdd.vn/Products/Images/44/328474/dell-inspiron-15-3530-i7-n5i7301w1-010824-125815-600x600.jpg,,,Dell,22.390.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i7; 1355U; 1.7GHz Card: Intel Iris Xe Pin: 3-cell; 54 Wh Khối lượng: 1.65 kg
296921,0220042002137,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5u085w11blu,Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (i5U085W11BLU),,,15.490.000₫,https://cdn.tgdd.vn/Products/Images/44/296921/dell-inspiron-15-3520-i5u085w11blu-ab-thumb-600x600.jpg,4.1,4124,Dell,Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel UHD Pin: 3-cell; 41Wh Khối lượng: 1.9 kg
328945,0220042002810,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71043885,Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71043885),19.990.000₫,-7%,18.490.000₫,https://cdn.tgdd.vn/Products/Images/44/328945/dell-inspiron-15-3530-i5-71043885-thumb-600x600.jpg,,,Dell,19.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1334U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.66 kg
329853,0220042002831,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n3520i5u165w11blufp,Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (N3520-i5U165W11BLU-FP),16.990.000₫,,16.490.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329853/dell-inspiron-15-3520-i5-n3520i5u165w11blufp-thumb-638621799086929611-600x600.jpg,,,Dell,16.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.9 kg
327982,0220042002782,https://www.thegioididong.com/laptop/dell-vostro-15-3520-i5-v3520i5u165w11gru,Laptop Dell Vostro 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (V3520-i5U165W11GRU),16.990.000₫,,16.490.000₫,https://cdn.tgdd.vn/Products/Images/44/327982/dell-vostro-15-3520-i5-v3520i5u165w11gru-thumb-600x600.jpg,,,Dell,16.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.9 kg
324340,0220042002650,https://www.thegioididong.com/laptop/dell-vostro-15-3520-i5-i5u165w11gru,Laptop Dell Vostro 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (i5U165W11GRU),16.990.000₫,,16.390.000₫,https://cdn.tgdd.vn/Products/Images/44/324340/dell-vostro-15-3520-i5-i5u165w11gru-thumb-600x600.jpg,,,Dell,Online giá rẻ quá 16.990.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel Iris Xe Pin: 3-cell; 41Wh Khối lượng: 1.9 kg
326148,0220042002707,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-71026454,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (71026454),22.390.000₫,,21.490.000₫,https://cdn.tgdd.vn/Products/Images/44/326148/dell-inspiron-15-3530-i7-71026454-thumb-600x600.jpg,,,Dell,22.390.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i7; 1355U; 1.7GHz Card: Intel Iris Xe Pin: 4-cell; 54Wh Khối lượng: 1.66 kg
330075,0220042002844,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n3520-i5u085w11slu,Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (N3520-i5U085W11SLU),15.690.000₫,,15.390.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330075/dell-inspiron-15-3520-i5-n3520-i5u085w11slu-thumb-638627945571840016-600x600.jpg,,,Dell,Online giá rẻ quá 15.690.000₫ Màn hình: 15.6"; Full HD (1920 x 1080); 120Hz CPU: i5; 1235U; 1.3GHz Card: Intel UHD Pin: 3-cell; 41Wh Khối lượng: 1.9 kg
325953,0220042002697,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-7-7fn5j,Laptop Dell Inspiron 14 5440 Core 7 150U/16GB/1TB/OfficeHS/Win11 (7FN5J),26.990.000₫,-7%,24.990.000₫,https://cdn.tgdd.vn/Products/Images/44/325953/dell-inspiron-14-5440-core-7-7fn5j-thumb-600x600.jpg,,,Dell,26.990.000₫ Màn hình: 14"; Full HD+ CPU: Core 7; 150U Card: Intel Graphics Pin: 4-cell; 54Wh Khối lượng: 1.56 kg
